;fcitx Version 0x03 Table file
KeyCode=abcdefghijklmnopqrstuvwxyz
Length=4
Pinyin=@
PinyinLength=4
Prompt=&
ConstructPhrase=^
[Rule]
e2=p11+p12+p21+p22
e3=p11+p21+p22+p31
a4=p11+p21+p31+n11
[Data]
a 一
agaa 可有可无
agab 干不下去
agad 无牵无挂
agad 恶有恶报
agae 无形
agae 天干
agae 无干
agae 幵
agag 天天
agag 顶天
agag 天顶
agai 天下
agai 顶下
agai 吞下
agaj 蚕豆
agaj 无可
agak 无大无小
agau 天平
agau 吞灭
agau 死而无憾
agav 无一
agax 无妻
agaz 可不可能
agaz 可不可以
agaz 副厅级
agbb 天坛
agbc 无趣
agbh 亚太地区
agbi 天工
agbn 天井
agbo 顶替
agbo 无规
agbr 天元
agbr 一石二鸟
agbr 夏奈尔
agbs 天壤
agbs 正面教育
agbu 天幸
agbv 天地
agbv 无地
agbx 无声
agbx 吞声
agbx 无垠
agby 顶起
agby 无功
agbz 下不来台
agca 天王
agcd 天球
agch 天长
agci 无耻
agcj 天职
agck 无理
agck 天理
agcm 顶珠
agcr 无聊
agcu 顶班
agcx 无瑕
agcy 两面三刀
agcz 无毒
agd 天
agdb 严厉打击
agdb 一大堆
agdb 一大块
agdd 一大批
agdd 更大的
agdd 一大把
agde 无措
agdi 吞掉
agdi 正龙拍虎
agdi 一大步
agdj 无损
agdj 无事
agdj 顶事
agdk 一大早
agdm 天才
agdm 无托
agdm 顶托
agdn 一大片
agdp 无援
agdp 天授
agdq 天热
agds 顶撞
agds 严厉批评
agds 武大郎
agdu 一大半
agdu 两大类
agdx 一大群
agea 天葬
ageb 更有甚者
agef 栞
ageh 顶芽
agei 蚕茧
agej 无辜
agej 无故
agej 无菌
agej 更大范围
agek 天朝
agek 天蓝
agek 天幕
agek 顶戴
agel 天真
agen 天花
ageq 无期
agey 无艺
agey 郉
agfb 亚硝酸盐
agfg 无需
agfh 天枢
agfj 无赖
agfm 天桥
agfp 顶板
agfq 无机
agfq 天机
agfq 天棚
agfq 顶棚
agfr 顶格
agfs 无核
agfs 天柱
agfu 顶楼
agfu 天梯
agfv 天要
agfx 无权
agfy 无极
agfy 天极
agfz 吞酸
agga 无奇
aggb 无奈
aggc 副厂长
aggd 天大
agge 天碟
aggg 无奇不有
aggi 无不
aggi 蝅
aggk 无碍
aggm 天龙
aggn 死而不僵
aggq 天有
aggv 天有不测风云
aggv 天有不测风云，人有旦夕祸福
aggx 顶破
aggz 丽而不媚
agha 天威
aghb 更确切地说
aghe 天车
aghp 天堑
aghq 无轨
aghv 天成
aghv 无成
aghw 正确轨道
aghy 无邪
agi 蚕
agib 下不来
agih 天虎
agii 无止
agii 蠺
agij 顶点
agij 无虞
agik 天蝎
agik 可不是
agik 更不是
agik 再不是
agil 画龙点睛
agim 蚕蛾
agim 殊不知
agin 顶不住
agio 更不会
agir 无此
agis 两不误
agiu 天不怕
agiv 天上
agiv 顶上
agiv 无上
agiv 形而上学
agiw 无虑
agix 蚕蛹
agiz 再不能
agiz 更不能
agj 吞
agjb 吞吐
agjb 无味
agjc 天国
agjh 天呀
agji 顶嘴
agji 天足
agjj 吞咽
agjj 平面图
agjm 吞噬
agjp 平面镜
agjr 平面角
agju 两面性
agjv 两面派
agjw 无踪
agjy 天啊
agjy 天哪
agjy 无别
agk 昋
agka 无题
agka 天日
agka 无量
agka 无日
agkc 无非
agkc 天晴
agkd 天时
agkd 无时
agkf 亚硝酸
agkg 顶尖
agkg 天光
agkg 无光
agkh 无畏
agkk 正大光明
agkq 天明
agkq 无明
agkq 奣
agks 一碗水端平
agkt 无厘头
agku 无业
agkv 无水
agkv 天水
agkv 沗
agkw 无常
agkw 天堂
agkw 一不小心
agkx 无暇
agkx 无归
agkz 天电
agla 天赋
agla 天罡
agla 形而下
agla 一而再
aglb 天黑
aglc 再而三
aglg 亚历山大
agli 形而上
aglk 无罪
aglk 顶罪
aglk 天赐
agll 天山
agll 死不瞑目
aglm 天峨
aglo 天网
aglo 天内
aglr 顶峰
agls 更不用说
agls 武夷山市
aglv 无用
aglv 顶用
aglx 天眼
agly 无助
agly 无眠
aglz 天峻
agmb 天竺
agmb 顶牛
agmc 天生
agme 无缺
agmf 天籁
agmh 天鹅
agmj 无知
agmj 蚕种
agmk 无利
agmm 无敌
agmm 天敌
agmm 天年
agmm 死而复生
agmo 正确看待
agmp 一大笔钱
agmr 无物
agmt 更大程度上
agmu 死灰复燃
agmv 无我
agmy 天气
agmz 无私
agn 一不做，二不休
agna 天使
agna 无何
agnc 天皇
agnf 天体
agni 天候
agnj 天保
agnk 无偿
agnl 天仙
agnl 无原则
agnm 无凭
agnm 无伤
agno 天价
agno 无价
agno 天伦
agnr 无华
agns 顶住
agnv 无他
agnw 无息
ago 顶
agoa 天命
agoc 天全
agod 无人
agod 吞入
agod 天人
agoe 死有余辜
agog 正态分布
agog 一页页
agom 无余
agom 正面人物
agoo 无从
agoo 天父
agos 无往
agos 天龙八部
agox 吞食
agox 蚕食
agoy 天分
agoy 万不得已
agoy 正确领导
agoz 天公
agpa 天后
agpa 无后
agpe 天镇
agpe 天质
agpg 无须
agph 无钱
agpk 无锡
agpo 天兵
agpv 无所
agpy 死而后已
agqd 无几
agqn 平面几何
agqo 顶风
agqr 天狗
agqs 无脑
agqs 更有效
agqy 吞服
agr 无
agrb 正确地
agrc 正确处理
agrd 正确的
agrf 天条
agrg 天然
agri 天外
agri 无处
agrj 无名
agrj 天象
agrl 无解
agrl 顶角
agrm 无疑
agrr 无比
agrs 正确率
agrt 天冬
agru 正确性
agrv 顶多
agrv 无多
agrw 一不留神
agrx 天煞
agry 天色
agry 无色
agry 无怨
agry 顶包
agrz 鴌
agsa 无言
agsa 无证
agsb 无语
agsc 天主
agsc 无主
agsf 亚硫酸
agsh 亚太区
agsj 无误
agsj 天亮
agsj 天高
agsj 顶部
agsk 无意
agsk 天意
agsk 无谓
agsl 顶端
agsl 无端
agsm 无话
agsn 正确方向
agso 无论
agso 无效
agso 天文
agsq 无望
agss 平面设计
agss 正确认识
agsu 天帝
agsv 形态学
agsw 天谴
agsx 天良
agsy 无方
agta 无病
agtc 无闻
agtf 天麻
agtg 顶头
agtj 天冲
agtj 天问
agtk 无间
agtl 无门
agtl 顶门
agtl 天门
agtn 天府
agto 天冷
agtr 无底
agtr 天资
agtu 天阙
agtv 无度
agtx 无痕
agtx 无痛
agtx 无序
agty 天庭
agu 忝
agua 顶灯
agua 天灯
aguc 无情
ague 吞并
aguf 天尊
agug 无关
agug 无忧
agug 一厢情愿
agug 两厢情愿
aguh 无憾
aguj 无烟
agul 顶盖
agul 无惧
agum 天性
agum 无悔
agum 无性
agun 无愧
agun 下不为例
aguo 无益
aguo 天火
aguq 无前
aguv 无为
aguw 无恙
agux 无怪
aguy 死不悔改
aguz 无数
aguz 天数
agva 天河
agvb 无法
agvb 一石激起千层浪
agvg 天涯
agvg 无涯
agvg 无源
agvn 天渊
agvv 吞没
agvx 天津
agvx 天波
agvy 天池
agvy 顶梁
agvy 无梁
agw 迗
agwa 天宇
agwa 天之
agwb 天空
agwc 无害
agwc 天宝
agwd 无定
agwd 无过
agwe 天寒
agwg 天突
agwi 无补
agwj 无遗
agwj 天宫
agwj 天启
agwj 副研究员
agwk 天神
agwl 无视
agwn 天窗
agwo 天容
agwo 正在进行
agwr 无它
agwr 蚕农
agws 无迹
agws 一面之交
agws 一面之词
agwu 天灾
agwu 天道
agwy 无边
agwy 无穷
agwy 天边
agwy 天穹
agwz 无心
agwz 无礼
agwz 顶礼
agwz 天安
agwz 天心
agwz 一面之缘
agxa 天癸
agxa 天马
agxb 顶层
agxd 两码事
agxd 一码事
agxl 蚕眉
agxm 天骄
agxo 歌友会
agxs 无尽
agxx 无双
agxx 蚕桑
agxy 天书
agya 天子
agyb 无际
agyb 天际
agyb 无疆
agye 无异
agyl 无阻
agyl 武夷山
agym 无力
agym 无及
agym 下大力气
agyo 天险
agyq 天阴
agyr 天降
agyu 死不改悔
agyx 无限
agyy 无已
agyy 无翼
agyy 万有引力
agyy 正确引导
agyz 下不了台
agzh 无线
agzh 天线
agzj 天台
agzj 顶台
agzj 无如
agzm 天女
agzo 无以
agzq 无能
agzs 无妨
agzw 无缝
agzy 顶级
agzy 无级
agzy 顶好
agzz 无缘
agzz 无出
agzz 蚕丝
ah 形成
ahag 夏威夷
ahah 一辆车
ahan 一式两份
ahau 武平
ahaz 正式开始
ahba 武士
ahbd 正式的
ahbd 弐
ahbh 武城
ahbi 形式上
ahbl 一转眼
ahbn 正式版
ahbn 一转身
ahbn 一切工作
ahbo 武夫
ahby 武功
ahby 武都
ahcj 武职
ahda 武打
ahde 武技
ahec 列车长
ahej 列车员
aher 武警
ahey 武艺
ahff 武林
ahfo 武松
ahfr 正邪相争
ahfs 武术
ahgd 武大
ahgs 一成不变
ahgy 武夷
ahgy 亚欧大陆
ahha 武威
ahhs 正式成立
ahi 武
ahii 武
ahii 虣
ahir 鹉
ahir 鵡
ahjj 武器
ahjr 武鸣
ahka 武师
ahkh 无轨电车
ahkk 武昌
ahkx 武当
ahkz 下划线
ahll 武山
ahlo 貮
ahls 一致同意
ahmc 武生
ahmd 一致的
ahml 正式签署
ahmu 一致性
ahnb 武侠
ahnd 武川
ahnz 下车伊始
ahoa 一切从严
ahoc 副区长
ahoe 武德
ahos 正式会谈
ahpa 武后
ahpl 武钢
ahqm 武胜
ahr 鹉
ahrf 形式多样
ahrk 武备
ahsa 一较高下
ahsl 一致意见
ahsn 百感交集
ahss 形式主义
ahst 正式访问
ahsu 武帝
ahsu 一致认为
ahtb 武装
ahte 武斗
ahth 武库
ahtr 武将
ahvc 武清
ahvd 形成的
ahvw 武学
ahvx 武汉
ahvy 形成了
ahwa 武宁
ahwb 武进
ahwb 武宣
ahwd 武定
ahwh 形式逻辑
ahww 一致通过
ahwy 武官
ahwz 武安
ahxh 武戏
ahyb 武陵
ahyh 万盛区
ahyj 武强
ahym 武力
ahyr 武隆
ahzf 正式发票
ahzg 正式发布
ahzo 一顿饭
ahzu 武断
ahzz 武乡
ai 丁
aia 鄢
aiaa 丅
aiae 丁型
aiai 下下
aiai 一步一步
aiaj 正可
aiaj 正副
aiaj 下可
aiaj 可卡因
aiaj 哥
aiam 一颦一笑
aian 无止无休
aiao 一步一个脚印
aiaq 百战百胜
aiar 下列
aiau 干柴烈火
aiau 与此无关
aiav 一点一滴
aiaw 一卡通
aiax 更上一层楼
aiax 画虎画皮难画骨
aiaz 正与
aiba 正巧
aiba 下士
aibb 政坛
aibi 下工
aibi 政工
aibk 下来
aibk 丁未
aibn 下井
aibo 正规
aibv 下地
aibx 下坡
aiby 下场
aibz 下去
aicb 平步青云
aicj 正职
aick 下聘
aick 正理
aico 丁玲
aicq 靕
aicu 下班
aicu 下联
aicy 丐帮
aicz 下毒
aid 下
aidj 正事
aidj 政事
aidj 下操
aidl 下摆
aido 下挫
aids 下拉
aidw 下探
aief 丁苯
aieh 下载
aiej 丁克
aiel 正直
aiel 正南
aieq 下期
aiev 下落
aiev 下世
aiey 政协
aiez 下药
aifa 正本
aifb 下标
aife 下棋
aifk 下档
aifk 下榻
aifl 正想
aifp 与此相反
aifq 下机
aifr 正楷
aifr 两虎相争
aifs 丁醇
aifu 下楼
aifu 与此相关
aifv 下雨
aifv 正要
aifv 政要
aifx 下雪
aifx 政权
aify 正极
aifz 丁酸
aiga 下厨
aiga 正厅
aiga 百战不殆
aigd 正大
aigh 画虎不成反类犬
aigj 下面
aigj 正面
aigj 下唇
aigo 下页
aigo 顶
aigo 頂
aigo 頙
aigq 焉有
aigr 正确
aigs 正太
aigu 与此有关
aigv 正在
aigy 下顾
aihb 正式
aihb 下至
aihe 下车
aihk 正东
aihn 一步到位
aiho 政区
aihq 正轨
aihy 正邪
aihy 正切
aihy 正盛
aii 正
aiib 无止境
aiib 芈
aiib 羋
aiid 卝
aiij 正点
aiik 下步
aiin 雈
aiir 正餐
aij 可
aija 正号
aijh 戨
aiji 一点点
aijj 下回
aijj 正品
aijj 下咽
aijj 下颚
aijm 下跌
aijo 正史
aijr 正路
aijr 下图
aijr 下跪
aijr 一点儿
aijr 歌
aijv 正中
aika 正题
aikb 下野
aike 无上光荣
aikf 正果
aikg 正畸
aikh 下辈
aiki 下田
aiki 一步步
aiko 政界
aikt 天蝎座
aiku 正业
aikv 正是
aikv 下水
aikw 正常
aikw 政党
aikx 正当
aikx 丁当
aikz 正电
ailb 下周
ailc 下账
aild 下同
aild 正同
aild 正财
ailh 下贱
aili 下帖
ailk 正则
ailk 与此同时
aill 下山
aill 下岗
ailo 下网
ailr 政见
ailw 正骨
ailx 正眼
aily 下髎
aim 政
aima 下拜
aimb 下等
aimd 下手
aimd 正手
aime 下午
aime 正午
aime 下垂
aimf 政策
aimf 下策
aimj 正告
aimj 丁种
aimj 下种
aimj 正和
aimk 丁香
aimk 下利
aiml 政制
aimm 下笔
aimm 政敌
aimo 政
aimt 下乘
aimw 下篇
aimy 正气
aimz 政委
aimz 万紫千红
ainb 正传
ainc 下身
ainc 正身
aine 正值
ainf 下集
ainf 下体
ainf 正体
ainf 政体
ainl 下侧
ainm 下任
ainm 下作
ainn 正牌
ainp 正版
ainr 正像
ains 下位
ainx 正片
aioa 下颌
aiob 正待
aiod 下人
aiod 正人
aioi 下行
aioi 政企
aiok 焉得
aiop 下饭
aior 蘷
aior 夒
aiot 天上人间
aiow 下令
aiow 政令
aipf 下铺
aipi 下钻
aipl 下盘
aipq 下船
aipx 正反
aipy 下乳
aiqd 下凡
aiqe 下肢
aiqf 下腰
aiqi 颪
aiqm 下腹
aiqo 下风
aiqq 下册
aiqs 下狱
aiqv 下月
aiqv 正月
aiqw 下脘
airi 正处
airj 正名
airj 茍
airk 下旬
airl 正负
airl 下角
airm 丁卯
airr 正比
airs 羐
airy 正色
airy 政务
airz 鴊
aisj 下部
aisj 正误
aisk 下课
aisk 正课
aisl 下调
aisl 下端
aism 下放
aiso 正义
aiso 正文
aiso 下文
aiso 正交
aiso 政论
aisq 下设
aisx 政变
aisx 与虎谋皮
aisy 下方
aisy 正方
aisy 下诏
aisz 丁亥
aitb 下装
aite 下疳
aitf 下床
aitg 下头
aitk 一些问题
aitl 正门
aitm 下痢
aitn 政府
aitr 下次
aitr 正北
aitu 下阙
aiub 下半
aiuc 下情
aiug 丁类
aiug 丁忧
aiug 下关
aiug 下怀
aiuk 下单
aiul 下着
aiun 下首
aiun 一些单位
aiuo 丁烯
aiuo 正火
aiuq 画虎类狗
aius 正忙
aiuv 下为
aiuw 丁烷
aiuy 鄢
aiuy 下卷
aiuz 正数
aivb 正法
aivb 政法
aivb 下江
aive 下泄
aivf 下酒
aivj 画蛇添足
aivl 下滑
aivm 下海
aivp 正派
aivp 下浮
aivp 下派
aivs 下游
aivs 下流
aivs 下注
aivw 下沉
aivw 下学
aivz 政治
aiwa 正宁
aiwb 正宗
aiwc 正割
aiwd 下定
aiwd 正定
aiwd 下过
aiwf 下述
aiwf 百步穿杨
aiwg 下达
aiwg 下家
aiwj 正宫
aiwk 政审
aiwl 正视
aiwm 正选
aiwn 下迫
aiwr 正逢
aiwr 政客
aiws 正房
aiwu 正道
aiww 一步之遥
aiwx 正被
aiwy 下边
aiwy 丁字
aiwy 正字
aiwy 下官
aiwz 忑
aiwz 正安
aixa 下马
aixa 一步登天
aixb 下层
aixe 丁丑
aixe 正殿
aixe 正剧
aixi 下蛋
aixj 下臂
aixk 下届
aixm 下属
aixv 正对
aixy 政局
aiy 邒
aiya 下子
aiyb 鄢陵
aiyb 下那
aiyd 乤
aiyd 下刀
aiyg 一点也不
aiyi 下巴
aiyk 正阳
aiym 政改
aiyo 下坠
aiyr 下降
aiyr 下陷
aiys 正弦
aiys 下弦
aiyv 下了
aiyw 下院
aiyx 下限
aiz 丐
aizb 正红
aizc 政绩
aizh 下线
aizj 正如
aizj 下台
aizl 政纲
aizq 焉能
aizs 正统
aizu 焉
aizv 下发
aizw 下嫁
aizx 正经
aizx 政经
aizy 正好
aizy 下级
aizy 丏
aizy 政纪
aizz 下乡
aj 可
aja 哥
ajab 无路可走
ajad 可于
ajae 副刊
ajai 可圈可点
ajaj 哥哥
ajaj 豆豉
ajaj 可可
ajaj 豌豆
ajaj 融融
ajaj 豇豆
ajak 可恶
ajal 可再
ajam 一唱一和
ajam 一国两制
ajam 一口气
ajar 可口可乐
ajar 死路一条
ajas 开口说
ajat 一呼百应
ajat 两国政府
ajau 正中下怀
ajaw 一路平安
ajay 两口子
ajba 可巧
ajbb 歌坛
ajbj 可喜
ajbj 可嘉
ajbj 开国元勋
ajbk 吞吐量
ajbm 歌者
ajbn 副井
ajbx 歌声
ajbz 可去
ajca 歌王
ajcd 两国的
ajci 可耻
ajcj 副职
ajcj 一唱三叹
ajcm 囊中取物
ajcm 无国籍
ajco 一国三公
ajct 两国间
ajcx 可取
ajda 可打
ajdb 可持
ajdc 副团长
ajdj 一团团
ajdm 囊括
ajdr 可换
ajds 可接
ajdu 一团糟
ajdu 正因为
ajdv 可求
ajdw 可按
ajdw 可控
ajdy 可把
ajeb 豆荚
ajeh 豆芽
ajek 豆苗
ajel 一叶蔽目
ajem 百叶箱
ajen 豆花
ajeq 可获
ajer 可敬
ajer 囊
ajer 嚢
ajer 可欺
ajes 百口莫辩
ajew 豆蔻
ajew 百叶窗
ajew 歌带
ajew 可带
ajex 豉
ajey 歌艺
ajfa 副本
ajfa 歌本
ajfl 可想
ajfv 可要
ajfx 副根
ajfx 融雪
ajga 歌厅
ajga 副厅
ajgb 一哄而起
ajgb 一跃而起
ajgd 一蹶不振
ajge 歌碟
ajge 一哄而散
ajgf 橐
ajgg 百听不厌
ajgi 可不
ajgi 一哄而上
ajgj 可否
ajgl 开国大典
ajgq 可有
ajgs 一蹴而就
ajgv 可在
ajgx 歌友
ajhb 可转
ajhk 可到
ajhm 无足轻重
ajhv 可成
aji 囊
ajia 囊虫
ajia 蠹虫
ajic 亚足联
ajii 蠹
ajij 可点
ajir 可餐
ajiw 可虑
ajix 叓
ajja 可口
ajja 可贵
ajjd 可因
ajjd 两回事
ajjd 一回事
ajje 可鄙
ajjf 櫜
ajji 可贵
ajjj 副品
ajjk 歌唱
ajjk 疈
ajjn 歌喉
ajjr 可图
ajjs 歌咏
ajjt 武器库
ajjv 囊中
ajjw 一口咬定
ajjx 可叹
ajjy 可别
ajjz 一品红
ajk 副
ajka 副题
ajkh 可畏
ajki 可由
ajki 畐
ajkk 歌曲
ajkk 副
ajkm 歌星
ajkr 鶝
ajku 副业
ajkv 可是
ajkw 可悲
ajkw 歌唱家
ajkw 逼
ajkx 可当
ajl 融
ajla 歌赋
ajld 鬲
ajle 鞷
ajlf 鬴
ajli 融
ajlr 可见
ajlr 鹝
ajlr 鷊
ajlv 可用
ajma 可卸
ajmd 歌手
ajmd 副手
ajme 歌舞
ajmg 无中生有
ajmj 可靠
ajmj 可知
ajmj 融和
ajml 可看
ajml 可算
ajmm 可笑
ajmm 一团和气
ajmm 一叶知秋
ajmp 开路先锋
ajmr 可先
ajmt 豆科
ajmt 副科
ajmt 可乘
ajmv 可我
ajmy 可气
ajna 可使
ajna 哥俩
ajne 可供
ajne 可做
ajne 豍
ajne 歌伎
ajni 副修
ajnj 可向
ajnm 可凭
ajnq 一路顺风
ajnr 融化
ajnr 一路货色
ajns 可信
ajns 万事顺意
ajnt 哥们
ajnv 可他
ajo 吏
ajoa 融合
ajob 融会
ajod 可人
ajod 融入
ajoe 歌德
ajoi 可行
ajoj 一只只
ajok 可得
ajom 一路领先
ajop 可循
ajor 鬷
ajos 吏
ajot 栆
ajou 豆饼
ajox 副食
ajoy 可分
ajoy 两国人民
ajoz 歌颂
ajpa 歌后
ajpf 可采
ajpi 可钻
ajpj 顶呱呱
ajpw 可爱
ajqe 末路狂花
ajqg 囊胚
ajqj 囊肿
ajr 歌
ajrd 哥儿
ajrd 歌儿
ajri 副处
ajri 一路上
ajrj 歌名
ajrj 可免
ajrk 可乐
ajrl 融解
ajrl 豆角
ajrm 可疑
ajro 鬺
ajrr 可比
ajrv 可多
ajrw 歌咏比赛
ajry 豌
ajsa 可言
ajse 可读
ajsf 可亲
ajsi 可让
ajsj 可就
ajsj 吏部
ajsk 可谓
ajsk 可意
ajsl 可调
ajsm 可放
ajsp 歌谣
ajsp 豆瓣
ajsq 可望
ajsu 歌谱
ajsu 可辨
ajsu 囊谦
ajsx 可变
ajsx 歌诀
ajsy 歌词
ajsy 副词
ajtc 可闻
ajtn 豆腐
ajtr 融资
ajtr 豆浆
ajtr 武器装备
ajtr 可将
ajtr 可资
aju 豆
ajua 豆
ajub 豇
ajue 可惜
ajug 豆类
ajug 可怖
ajug 頭
ajuj 副总
ajuk 可判
ajuk 剅
ajul 可曾
ajum 囊性
ajum 两国关系
ajum 毭
ajun 可怕
ajun 豆粕
ajuo 可怜
ajuo 豆粉
ajuo 一鸣惊人
ajur 可燃
ajus 豆粒
ajuu 可憎
ajuu 一吐为快
ajuv 可为
ajuv 囊中羞涩
ajuw 逗
ajux 可恨
ajux 豏
ajuy 郖
ajuy 副券
ajuz 可数
ajuz 正因为如此
ajva 可汗
ajvf 豆渣
ajvh 融汇
ajvj 干啼湿哭
ajvk 豆油
ajvk 豆沙
ajvl 一团漆黑
ajvo 融洽
ajvs 晋中市
ajvw 可溶
ajvz 吏治
ajwa 可写
ajwg 可达
ajwi 百足之虫
ajwi 百足之虫，死而不僵
ajwl 可视
ajwm 可选
ajwo 可容
ajwt 两国之间
ajwu 歌迷
ajwu 可逆
ajwx 融通
ajwx 可被
ajwy 副官
ajwz 可心
ajwz 融安
ajwz 无固定收入
ajx 事
ajxe 歌剧
ajxl 可观
ajxv 可对
ajxw 橐驼
ajxy 开足马力
ajya 豆子
ajye 武器弹药
ajyi 可也
ajyj 可贺
ajyk 鬸
ajyl 一叶障目
ajyl 一叶障目，不见泰山
ajym 可及
ajys 可防
ajyw 可随
ajyy 副翼
ajyy 翮
ajze 歌妓
ajzi 蟗
ajzm 歌女
ajzo 可以
ajzo 可给
ajzq 可能
ajzv 可发
ajzy 可好
ajzy 豆奶
ajzy 吞吐能力
ajzz 可出
ak 更
aka 丁是丁，卯是卯
aka 一是一，二是二
akab 万里无云
akad 严于
akad 亚于
akae 严刑
akae 画刊
akai 更正
akai 严正
akai 画下
akaj 更可
akaj 无影无踪
akaj 百日咳
akak 画画
akak 更严
akak 平日里
akak 严严
akal 两日内
akao 一览无余
akaq 两小无猜
akas 无时无刻
akas 无日无夜
akas 一时一刻
akav 一日游
akaw 一览无遗
akax 正常开展
akaz 一男一女
akb 垩
akbb 画坛
akbb 晋封
akbg 更坏
akbh 晋城
akbi 画工
akbm 天时地利
akbm 天时地利人和
akbn 正常工作
akbo 更替
akbr 更趋
akbr 亚里士多德
akbs 画境
akbu 画夹
akbx 恶声
akbz 更动
akcb 万里长城
akcd 亚非拉
akch 更长
akci 一日三餐
akcj 晋职
akck 正当理由
akck 无非是
akcl 严责
akcm 一日三秋
akco 万里长征
akcr 正常现象
akcz 恶毒
akda 严打
akda 百里挑一
akdk 画押
akdm 死里求生
akdm 夏时制
akdq 更热
akdr 更换
akds 恶搞
akds 専
akdt 一时间
akdw 严控
akdy 画报
akdy 恶报
akea 严苛
akek 晋朝
aker 画苑
akes 亚当斯敦
akew 一暴十寒
akew 一曝十寒
akez 更甚
akfb 画瓢
akfe 恶霸
akff 严禁
akff 恶梦
akff 严霜
akfg 更需
akfh 画框
akfi 殚思极虑
akfj 严整
akfj 恶露
akfj 形影相吊
akfk 恶棍
akfk 严查
akfk 一颗颗
akfl 更想
akfm 严酷
akfp 画板
akfr 严格
akfu 正当权益
akfv 更要
akfw 一颗心
akfy 形影相随
akga 严厉
akgd 更大
akgd 无坚不摧
akgi 更不
akgj 画面
akgl 画布
akgl 一日不见
akgl 一日不见，如隔三秋
akgo 百思不得其解
akgq 更有
akgr 百思不解
akgs 亚太
akgs 形影不离
akgv 一尘不染
akgw 一晃而过
akgz 顶尖级
akha 恶感
akhc 更臻
akhk 亚东
akhk 画轴
akho 亚欧
akho 天晓得
akhp 画匠
akhv 画成
akhx 更轻
akhy 一辈子
akhy 下辈子
akhz 平时成绩
akih 画虎
akij 恶战
akiv 画上
akjc 晋国
akjo 画史
akjr 画图
akju 画圈
akjv 晋中
akjv 画中
akk 晋
akk 曺
akka 画师
akka 严师
akkb 画里
akkc 亚非
akke 更早
akkf 恶果
akkh 戬
akkh 武昌区
akkk 更显
akkm 更少
akkm 恶劣
akkm 恶少
akko 更小
akko 画界
akkq 严明
akkr 更易
akku 恶业
akkv 更是
akkw 烈日当空
akkx 更紧
akkx 亚当
akkx 严紧
akky 鄑
akkz 更累
akla 画幅
aklo 更具
aklo 画具
aklr 晋见
aklw 开业典礼
aklz 严峻
akm 严
akma 更短
akmc 更生
akmc 一览表
akmc 副省长
akmd 恶手
akmd 更少的
akme 晋升
akme 下星期
akmk 严重
akmk 更重
akmk 严复
akmk 一日千里
akml 万水千山
akmm 画笔
akmm 更年
akmn 画符
akmr 更稳
akms 画稿
akms 严辞
akmt 正常秩序
akmw 严管
akmy 恶气
akmz 一星级
akna 更使
aknb 与日俱增
aknc 晋身
akne 画供
akng 恶臭
aknh 晋代
aknj 恶鬼
aknm 画作
aknn 亚伯
akno 恶俗
akno 亚伦
aknr 恶化
aknr 更低
aknr 更像
aknr 画像
aknw 与时俱进
aknw 无师自通
aknx 画片
ako 更
akoa 严惩
akoa 严命
akob 更会
akob 恶徒
akob 开明人士
akoc 更全
akod 恶人
akod 一小撮
akoi 恶行
akoj 无业人员
akok 一小时
akok 画得
akol 一览众山小
akom 甦
akos 恶念
akos 更
akou 画饼
akou 开小差
akou 开小灶
akow 严令
akow 更令
akoy 郠
akpe 画质
akpg 更须
akpk 更番
akpl 晋爵
akpm 亚铁
akps 画舫
akpw 更爱
akpw 更受
akqe 平胃散
akqo 恶风
akqq 画册
akrd 画儿
